source,missing_set,experiment_mode,experiment,model_type,metric,point_estimate,bootstrap_mean,ci95_low,ci95_high,n_bootstrap,n_runs,n_per_run
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,mpr,accuracy,0.55424,0.5543030999999999,0.55282,0.556,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,mpr,macro_f1,0.4755336921201015,0.4750232477851435,0.4644252377026858,0.4897551497102924,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,r2,0.7242967018427816,0.7241222317677102,0.7204130652990288,0.7283976288483095,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,mae,7.936939201788357,7.93867466557655,7.897893400395367,7.97790118472857,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,rmse,10.577187646861535,10.577648391675163,10.517366978551284,10.634255670169994,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,nmae,0.091065947298591,0.0911106228917383,0.0895003789807565,0.0927981112769892,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,accuracy,0.6090599999999999,0.6093504,0.6071119999999999,0.6119404999999999,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,rf,macro_f1,0.6023215402523812,0.6018111439178182,0.5889352188870529,0.6142109617350531,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,r2,0.7673895459017446,0.7674114267043194,0.7659533710175571,0.7688247918794536,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,mae,7.061432878986916,7.0613688261113,7.021679465025484,7.095535733863942,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,rmse,9.715777378360826,9.713788517640625,9.688366246488076,9.742821324199294,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,nmae,0.0810106145182547,0.0809697946210773,0.0798411500309961,0.0820094567116014,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,accuracy,0.65672,0.6567058,0.6551,0.6584045,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,svm,macro_f1,0.5740008365850515,0.5738127037197053,0.568149961887852,0.5803227831817367,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,r2,0.7879411122228662,0.7879040573524908,0.787213794345966,0.7887524399700327,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,mae,7.16487952769165,7.165143295974426,7.142173607620849,7.188877845706176,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,rmse,9.2767158904275,9.276944165286483,9.256659348891978,9.294928418512107,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,nmae,0.0822062451721831,0.0822254694253508,0.0806417707789669,0.0835159866265982,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,accuracy,0.6371200000000001,0.6370281000000001,0.634959,0.638883,200,5,10000
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,xgboost,macro_f1,0.6064931114967467,0.606634320522529,0.5980139241767354,0.6151010363075701,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,r2,-0.160315678492365,-0.1600995288792768,-0.1738571501028285,-0.1473417083619965,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,mae,18.37115093524708,18.372058780707583,18.29521514819271,18.46183508812054,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,rmse,21.6990740984446,21.69607442350967,21.6176937231745,21.79137768496682,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,nmae,0.2107981357323498,0.2106221719023946,0.205842682400728,0.2148975811281942,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,accuracy,0.2949,0.294855,0.2929555,0.2964625000000001,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lightgbm,macro_f1,0.239226144163613,0.2391471220503334,0.2361860454256018,0.2423857221866885,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,r2,0.5738924779114049,0.5739521484184958,0.5715739651459022,0.5759910687511888,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,mae,11.01081562877041,11.010629912952648,10.992408858884884,11.029709029269046,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,rmse,13.149960543930572,13.15057284065752,13.126104305156646,13.181147364391466,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,nmae,0.1263275903812534,0.1264041607558241,0.1241974096301655,0.1281846363617342,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,accuracy,0.4009,0.4008117,0.3973939999999999,0.403603,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,lr,macro_f1,0.2541790446616533,0.2541238529432652,0.2523508067456885,0.255739671774445,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,r2,0.0689354230808662,0.0686157105666705,0.048285564171669,0.0860811793863167,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,mae,16.368285529374567,16.35536231170143,16.209449561758394,16.52405284282196,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,rmse,19.436945373726733,19.44609645370325,19.250607531620723,19.682676715232297,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,nmae,0.1878172598099923,0.1879096234628177,0.1825479944930772,0.1920834253196659,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,accuracy,0.3168,0.3167298,0.31492,0.3187,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,mpr,macro_f1,0.2765012419768627,0.276190345655074,0.255211998140827,0.3044294365327206,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,r2,-0.1226153236474834,-0.1223351390359668,-0.1317057027498059,-0.1129518634915796,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,mae,18.08089830799998,18.083639151196643,18.009885213133305,18.152039182733315,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,rmse,21.34400098573349,21.34418273260791,21.264329589772156,21.4292796871918,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,nmae,0.2074385804856731,0.207245069602638,0.2039699059759018,0.2103385709588368,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,accuracy,0.28652,0.2865641,0.2832544999999999,0.2893615,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,rf,macro_f1,0.224320357023912,0.2243753803135624,0.2205521495934819,0.2275194945391169,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,r2,-0.6552804019972245,-0.6544849700901532,-0.6658674033958981,-0.6442025510005989,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,mae,22.156006130054728,22.148441558460057,22.045874832246167,22.2338701064454,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,rmse,25.917868611302264,25.92043713298969,25.83209970718125,26.01174449977811,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,nmae,0.2542199983742463,0.2541106659378221,0.2492922810930776,0.2584009167663028,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,accuracy,0.26334,0.2633900999999999,0.262,0.2646799999999999,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,svm,macro_f1,0.1967060877220138,0.1966267530970486,0.1941198537474951,0.1993681043738886,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,r2,-0.0753105539314672,-0.0753039024846598,-0.087503025443611,-0.0631178675385637,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,mae,17.664881267434694,17.663786862602432,17.567410485895767,17.78626004953003,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,rmse,20.889458592685187,20.891043513765872,20.768158331659414,21.010901944081752,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,nmae,0.2026641597717987,0.2026049230638565,0.1997845646586782,0.2053697597334016,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,accuracy,0.3013,0.3013871999999999,0.2983075,0.30408,200,5,10000
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,xgboost,macro_f1,0.234899671366016,0.2348737637811219,0.2312817554545345,0.2387429152372465,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,r2,0.8060690500709453,0.8061028898580321,0.8044782902888148,0.8073865696280434,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,mae,6.995511699254844,6.996450895460154,6.973360450631778,7.021611326818173,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,rmse,8.87127325989401,8.871768416954778,8.848771154480058,8.902908037188265,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,nmae,0.0802565816672709,0.0802707731279609,0.0792403221983129,0.0812504448228137,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,accuracy,0.6514200000000001,0.6514490000000001,0.648776,0.65434,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lightgbm,macro_f1,0.5789340968880035,0.5778715956634349,0.5618687766684032,0.5960894925096424,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,r2,0.5980357324029043,0.5981005343804056,0.5952735507993834,0.6010422968382501,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,mae,10.362960806472756,10.362532057492686,10.33297768336204,10.3935577285236,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,rmse,12.771925101305191,12.772870441046114,12.72825215619365,12.81474401732184,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,nmae,0.1188931061389894,0.118865294291721,0.11698900367177,0.1205721986140555,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,accuracy,0.4422,0.4422491999999999,0.43948,0.4445680000000001,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,lr,macro_f1,0.373509196783738,0.373409555040086,0.3710770652954407,0.3764719134881747,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,r2,0.6412892143051467,0.6413169222226017,0.638841425770927,0.6434624331248536,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,mae,10.014056085732646,10.014634684028254,9.983815609972934,10.039828047938093,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,rmse,12.06524562430634,12.064055869274018,12.026967099769374,12.091051061318108,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,nmae,0.1148902369419293,0.114861939895129,0.1132211666014337,0.1165341585219183,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,accuracy,0.431,0.430895,0.4276000000000001,0.434522,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,mpr,macro_f1,0.3852997176695166,0.3849852308313087,0.379262383179623,0.3935036538994908,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,r2,0.785445061097358,0.7854577807613455,0.783920082853492,0.7866481913114055,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,mae,7.29656524520635,7.296294266250888,7.264135012620635,7.327701158276151,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,rmse,9.331123909563845,9.330995326734424,9.301573226898542,9.365325956953315,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,nmae,0.083709187972022,0.0837224368360575,0.0826263909017493,0.0848575607942664,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,accuracy,0.63164,0.6314832,0.6276155,0.635077,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,rf,macro_f1,0.5720511892337932,0.5719986554585906,0.5614857253944873,0.5847409805056647,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,r2,0.7650680393228547,0.7649921991423326,0.7637318502287631,0.7662159272840473,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,mae,7.26527621026572,7.267972456983248,7.215097290179207,7.296966191474508,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,rmse,9.76420854891639,9.765844360034864,9.743885583016676,9.789116742351188,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,nmae,0.08334968094334,0.0833619730775346,0.0822975723174093,0.0843194256248259,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,accuracy,0.64558,0.6456710999999998,0.64318,0.648521,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,svm,macro_f1,0.588317779959113,0.5891450708537553,0.5642828963028916,0.6127349447074584,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,r2,0.803527990914179,0.8034654882579195,0.8021013533510573,0.8046421386522304,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,mae,7.0387030570373526,7.037397044694945,7.016178967180176,7.058922197117309,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,rmse,8.92924565324834,8.929605048609254,8.90606080179016,8.956209848095707,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,nmae,0.0807528025376998,0.0807586478901316,0.0797044876880859,0.0819232410523663,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,accuracy,0.64894,0.6488921999999999,0.645579,0.651549,200,5,10000
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,xgboost,macro_f1,0.5853286873932637,0.5851799977535953,0.5785597138605917,0.5915274000024456,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,r2,0.9824672150920192,0.9824677775754656,0.9821151328804189,0.9827776357199804,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,mae,1.7879691156318416,1.7874187262013772,1.7767864593146854,1.801887330536862,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,rmse,2.6672359277904327,2.665231756400434,2.6473255870335004,2.689261207868959,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,nmae,0.0205126461049373,0.020502217953271,0.0202642387177287,0.0207767495798338,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,accuracy,0.9041,0.903996,0.90204,0.906231,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lightgbm,macro_f1,0.8901360138951899,0.8906210857291594,0.8714106449566427,0.9022961378064884,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,r2,0.6799912099963852,0.6799992554784835,0.6767302566444761,0.6831234399000483,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,mae,8.937587363774814,8.936972053742075,8.901592404017494,8.975970656552784,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,rmse,11.395705087785556,11.39659191877542,11.345902477385003,11.446390807326958,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,nmae,0.102542323026222,0.1025854278105061,0.1007595997972203,0.1042070862346991,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,accuracy,0.50682,0.5067522,0.5047400000000001,0.5094650000000001,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,lr,macro_f1,0.4695779527664309,0.4694362619678853,0.4539777246782114,0.4868558382022291,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,r2,0.9032608248064004,0.9032726400433336,0.9018965376566092,0.9041693125501729,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,mae,4.9031508866327655,4.902564272524376,4.879909718426623,4.9315155894376606,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,rmse,6.265509991554685,6.265189315258342,6.243283807983751,6.301166597960898,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,nmae,0.0562581896937309,0.0562225172748069,0.0552196007033248,0.0573011338499969,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,accuracy,0.7330400000000001,0.7329908999999999,0.73126,0.73528,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,mpr,macro_f1,0.6416886400444867,0.641747226784808,0.6341525418326088,0.6494116018688997,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,r2,0.978257530170814,0.9782469035787514,0.9780147668505036,0.978576030189218,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,mae,1.897819333999999,1.8981744949166652,1.8885103519999984,1.908550200783332,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,rmse,2.9703352883016905,2.9711368104058806,2.953287354557388,2.986344817740411,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,nmae,0.0217731115594184,0.0217826734213715,0.0215169426188522,0.0220824730364286,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,accuracy,0.89786,0.8979084,0.89696,0.8987815,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,rf,macro_f1,0.8886569419900573,0.8884145561278075,0.8736646661610913,0.9048809720913188,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,r2,0.96621216274044,0.9662040375857512,0.9659260118972524,0.9666206223121204,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,mae,2.610801413186356,2.6103365593210346,2.5958561209998114,2.623504903356576,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,rmse,3.702839939016459,3.703526942693945,3.69263538304444,3.713069018628755,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,nmae,0.0299552651521473,0.0299750178381136,0.0294200632443085,0.0304931118498147,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,accuracy,0.85914,0.8591920000000001,0.85634,0.8610200000000001,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,svm,macro_f1,0.7962270149310863,0.7960720826940983,0.7838459791834118,0.8060509263705921,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,r2,0.9824526770978949,0.9824425901002616,0.9820614700925162,0.9828074845756712,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,mae,1.7896149402435302,1.7896693486451722,1.7778460883270264,1.803251820315552,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,rmse,2.668305469230273,2.668388008650354,2.6485599037710674,2.692686519333331,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,nmae,0.0205316389987962,0.0205447278857939,0.0202690139429693,0.0208288737959502,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,accuracy,0.90412,0.9040839,0.9021,0.9053605,200,5,10000
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,xgboost,macro_f1,0.8769757309260584,0.877182677365195,0.864215518347318,0.8847840376327059,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,r2,0.8036916704285902,0.8037421727543754,0.7988691754385603,0.8085775262288801,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,mae,7.715514318468429,7.721679704899127,7.632347033085132,7.800641577059741,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,rmse,8.924529366154612,8.922670074118368,8.813039279832058,9.036806868415583,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,nmae,0.0885097476178506,0.0885126031323985,0.0872682686581499,0.089858928251453,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,accuracy,0.47742,0.4777273999999999,0.4730730000000001,0.4834829999999999,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lightgbm,macro_f1,0.4154531292953849,0.4161833911536173,0.4086291260156425,0.4243761864680048,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,r2,0.6558311431940762,0.6557870813481486,0.653758748371642,0.6578890324298321,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,mae,9.68632758388718,9.68745108948977,9.656569375614508,9.717926775671923,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,rmse,11.818155477861271,11.818038272389744,11.785538131370352,11.848370572542407,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,nmae,0.1111332937672681,0.1112270771010909,0.1093738890705472,0.1128926984639891,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,accuracy,0.4476999999999999,0.4478022,0.4432195,0.4531064999999999,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,lr,macro_f1,0.3017254995648464,0.3018854668042522,0.2980464574923735,0.3061743523638256,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,r2,0.7980151856702562,0.7980272313366694,0.7960197384538016,0.7998643134528912,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,mae,7.604176512427637,7.605091856517562,7.572252790024717,7.652254496966816,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,rmse,9.053544820022411,9.053115369596016,9.012068537548975,9.095514458534334,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,nmae,0.0872476129558433,0.0873185160863034,0.0858758302533968,0.088799695274003,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,accuracy,0.49998,0.4999709,0.4958855,0.5045200000000001,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,mpr,macro_f1,0.4271090583882717,0.4267076465955551,0.4101335775375664,0.4443104890249155,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,r2,0.81630938990672,0.8163220116215206,0.8126307853600334,0.8205661527796387,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,mae,7.43742345933334,7.434748841050006,7.373556106666676,7.4964328485,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,rmse,8.633261694346713,8.628983158354679,8.543958153017055,8.715282695765888,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,nmae,0.0853336488285539,0.0853776259846334,0.0839041896206142,0.0869150390552202,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,accuracy,0.4763799999999999,0.4760962000000001,0.4686754999999999,0.4816399999999999,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,rf,macro_f1,0.4398047629138744,0.4393196119214458,0.4168221368568847,0.4698756478029001,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,r2,0.6896004708870895,0.6894649602775152,0.6866166021931023,0.6920531165720781,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,mae,9.596461419992796,9.599592323073493,9.556638194905323,9.638694097286145,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,rmse,11.223362989122991,11.223767334719044,11.17684906717291,11.272490894366982,200,5,10000
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,svm,nmae,0.1101025501646733,0.1101621850305564,0.1084519426736884,0.1117845057012976,200,5,10000
