DO,BOD,NH3N,EC,SS,Score
75.3,1.9,2.26,479,131,58.21
46.7,2.5,2.15,727,64.6,43.52
38.3,1.4,2.58,11300,58.5,44.04
46.5,1.1,0.82,893,148,49.65
74.5,1.4,2.09,23400,28.2,66.23
18.1,5.7,6.29,911,23.4,31.54
35,19.2,19.9,912,30.4,24.55
13,6.7,6.65,4180,12.8,29.27
36.6,4,5.12,588,462,25.88
47.9,2.1,2.58,652,1180,40.27
51.7,2.2,1.59,613,1360,43.13
63.5,2.3,2.44,610,139,48.67
64.2,2.2,2.43,670,320,49.46
97.9,1,0.15,866,64.4,80.54
69,1.1,0.89,545,397,59.68
35.2,1.7,6.58,8460,61.2,37.73
40.5,3.3,5.77,996,106,30.61
89.8,1.3,0.16,472,240,75.88
85,1.6,0.06,428,576,73.15
81.5,1.5,0.65,366,996,65.66
101.4,1,0.02,423,413,77.51
77.3,1,0.13,431,923,71.63
99.8,1,0.06,461,158,78.91
106.5,1,0.01,494,141,79.06
101.6,1,0.01,499,149,79.55
105.7,1,0.02,478,186,79.01
94,1,0.04,420,85.4,82.03
104.2,1,0.03,451,193,79.03
88.7,1.5,0.87,448,668,65.94
104.4,1,0.01,492,162,79.31
43.8,10.9,2.77,335,234,27.02
68.5,7.9,7.01,611,36.2,43.09
84.8,3.8,1.28,210,19.2,68.19
79.2,1.7,0.54,283,35,73.42
56.4,7.4,3.68,460,120,33.46
45,5.1,4.34,450,20.4,42.33
35.3,3.8,4.02,10900,18.6,40.22
74.4,5.2,1.7,195,35,56.55
95.2,1,0.07,355,94.4,81.65
93.9,1,0.17,388,123,77.35
99.5,1,0.02,297,33.4,86.17
99.1,1,0.02,319,43.3,82.38
98.8,1,0.02,308,3.4,94.74
100.9,1,0.06,334,41.2,81.71
101.7,1,0.03,325,89.5,82.1
101.1,1,0.02,309,160,79.43
79.7,1,0.13,555,328,74.67
100.1,1,0.02,300,292,79.49
98.8,1,0.03,365,338,79.39
97.6,1,0.01,468,209,79.71
135,1,0.01,207,1,87.42
121.9,1,0.01,288,9.2,91.29
103,1,0.13,262,3.7,92.92
107.2,1,0.01,232,1.8,94.18
102.6,1,0.01,226,1,94.68
75,2.2,0.31,223,9.6,80.08
67.1,4.6,1.86,329,15.2,55.84
93,3.8,0.83,3840,25.7,66.27
58.5,1.4,0.05,155,1.9,77.2
101.2,1,0.01,65,1,94.78
111.9,1,0.01,492,33,84.89
95.2,1,0.02,510,83.8,82.38
97.3,1,0.04,602,293,79.26
106,1,0.01,560,38.6,85.77
69.5,5.8,3.7,250,13.2,53.22
134.4,5.5,1.12,3940,21.5,60.56
103.8,1,0.01,141,1.6,94.57
73.9,2.7,0.76,23000,39.8,63.82
86.7,1.7,0.17,427,26.6,80.16
99.7,1,0.01,312,133,79.66
99.6,1,0.03,444,61.7,82.21
100.9,1,0.15,438,6.5,92.79
100.9,1,0.01,352,33.9,86.24
89.9,1,0.02,405,386,79.09
103.2,1,0.01,273,5,94.63
99.5,1,0.01,328,2.6,94.86
101.1,1,0.03,440,14.6,90.68
106.4,1,0.19,434,11.2,87.94
85.1,1,0.01,259,1,93.48
85.5,2.1,1.37,272,16.5,74.54
70.4,2.1,1.83,325,11.1,66.01
47,1.7,0.85,398,12,58.58
107,1,0.01,210,3.4,94.21
106,1,0.02,418,44.6,81.83
100.5,1,0.01,324,2,94.82
100.6,1,0.05,416,35,85.67
100.3,1,0.07,424,42.4,81.59
100.6,1,0.02,442,52.2,82.31
96.4,1,0.03,445,132,79.41
96.8,1.3,0.2,588,767,73.94
91.4,2.9,0.67,654,520,61.89
96.8,1,0.02,640,347,79.55
94.1,3.4,0.29,307,6.9,81.3
43.6,3.9,1.87,190,21.9,46.42
66.6,2.8,0.56,173,34.2,60.56
97.1,1,0.07,1720,1.2,94
96.7,1,0.1,339,3.8,93.6
99,1,0.1,324,3.3,93.57
39,6,3.56,302,48.2,30.94
28.4,2.9,3.69,3260,23.6,41.73
61.8,2.2,2.24,28200,24.5,59.35
154.8,2.3,0.01,226,8.2,72.63
129.1,1.2,0.12,333,10.1,83.13
37.9,5.3,4.12,592,13.6,39.53
19.8,8.3,7.68,535,25.5,24.21
191.1,5.9,0.76,486,22.6,3.69
129.2,1,0.04,180,1.2,88.85
79.1,15.3,2.95,377,12.3,55.02
101.7,1.6,0.1,110,7.1,90.98
72.6,2.7,0.62,138,41.5,60.81
67.2,6.2,1.24,109,47.2,46.84
117.1,1.1,0.02,137,3.3,91.87
100.7,1,0.04,94,9.6,94.37
96.2,2.6,0.41,142,15.6,79.2
119.6,1.6,0.01,112,7.2,89.4
105.3,1.3,0.43,141,14.5,84
103.8,1.3,0.03,131,11.6,89.28
103.7,2.9,0.59,294,4.6,79.65
83.3,5.9,1.2,171,48.5,56.64
113.8,2.7,0.02,225,2.2,85.82
104.4,1,0.01,299,2.2,94.51
103.4,2.3,0.02,118,5.9,89
97.7,1.4,0.05,114,9.8,92.71
35.3,6.5,4.45,546,45,27.87
51,10.3,1.66,108,58.3,34.97
94.3,2.1,0.36,151,23.4,81.81
92.9,1.8,0.35,186,20.4,83.13
25.7,6.4,1.78,266,35.5,32.83
20,4.9,3.2,271,16.3,35.74
9.2,4.6,4.6,303,16.2,32.54
65.9,6.6,1.17,170,59,45.79
42.3,4.8,1.4,273,52,36.8
15.7,3.6,3.14,287,11.7,37.32
109.1,1.5,0.01,219,18.4,88.07
84.5,1,0.01,195,17.4,89.52
77.2,14,14.3,3300,20,50.87
107.4,10.1,8.73,2040,16.2,56.15
94.8,14.5,8.02,1490,27.5,50.49
98.1,6.2,9.51,828,77.5,51.72
88.5,7.2,6.37,1170,29.8,53.63
62.4,6.6,12.8,3520,16.8,46.05
172.7,10.6,3.84,1700,24.2,25.86
58.9,15.9,6.77,548,62.8,31.11
81.1,9.7,8.67,757,28.2,49.68
108.1,7,7.32,639,18.3,58.44
95.3,9.3,0.82,442,9.3,69.08
61.5,6.8,13.5,574,12.4,45.45
64.8,5.4,4.95,553,7.8,53.84
80.5,5.8,5.38,1100,14.3,58.42
118.4,7.3,1.36,644,20,62.32
88.2,4.7,0.46,666,19.2,72.08
159.4,4.7,4.04,2210,14.5,43.74
89,5.5,4.25,1790,14.8,62.46
95.1,2.2,0.12,263,2.7,88.26
98.2,12.9,9.5,522,24.2,55.77
97,11,4.06,843,64,49.92
111.4,2.7,0.25,522,13.9,79.29
102.9,24.7,1.47,2370,50.2,50.8
108.7,2.8,0.09,400,11.2,81.47
118.4,2.7,0.36,448,4.1,80.36
107.3,2.1,0.08,435,6.5,88.53
108.8,1.8,0.04,478,6.7,90.19
78.8,5.5,3.84,608,1090,46.59
66.1,8.2,12.9,2980,23.9,46.32
93.5,5.2,9.7,2490,32.2,57
121.9,4.3,0.31,508,20.2,71.39
119.4,6.5,3.32,14900,44.8,50.91
58.8,9.3,5.96,497,18,42.08
148.1,1.7,0.23,412,13.6,72.18
136.9,7.8,0.7,495,18.1,59.13
72.3,14.4,10.6,5780,12.3,47.64
82.1,6.4,7.07,4930,7.7,61.34
160.6,6.3,1.1,16100,38.8,40.66
89,15.9,10.8,6180,12.8,54.23
87,1.3,0.3,321,6.8,88.8
146,2,0.11,390,12,73.53
143.1,1.8,0.16,488,6.8,78.82
173.7,5.9,1.26,20400,42.3,23.69
128,2,0.17,387,10.7,79.39
114.7,1,0.05,348,2,92.32
116,1,0.05,330,1.6,92.05
112.9,1,0.06,229,1.2,92.52
113.2,8.4,0.09,330,1.4,75.69
107.6,1,0.08,341,1,93.1
122.3,1,0.08,412,2.6,90.16
77.7,2.5,1.3,560,14.6,70.05
70.9,13.7,0.36,698,393,47.59
130,1.6,0.14,354,3.6,84.72
112.8,3,0.1,382,4.8,83.66
118.8,1.8,0.08,449,4.8,87.69
71.4,10.8,0.06,11800,17.1,64.07
109.3,1,0.12,276,2.4,92.28
108.9,10.2,0.05,36000,34.4,66.51
155.4,10,0.26,8960,8.4,56.68
133.6,1.3,0.08,385,2.2,85.67
122,2.2,0.09,437,6,85.06
122.6,3.2,0.14,450,5.9,80.2
123,1.6,0.2,952,7.4,85.87
100.2,4.6,0.23,18000,17.9,75.09
96.8,3.8,0.11,219,9.7,82.52
113.4,2.7,0.09,242,2.6,84.87
116.2,2.8,0.1,288,4.3,83.77
101.8,1.4,0.13,157,3.5,91.4
104.3,1,0.08,400,1.8,93.49
115.8,1,0.09,420,4.9,91.52
110.6,1.2,0.09,403,8.4,91.7
101,5.6,0.11,261,95.6,67.81
108.9,5.1,0.11,274,18.7,76.42
106.6,1,0.1,362,1.6,92.94
110.4,1.7,0.11,467,27.1,80.81
114,1.8,0.04,148,2,89.3
127.8,1,0.04,247,1.5,89.26
108.4,1.1,0.03,214,2.7,93.32
113.6,1.8,0.03,241,2.2,89.52
108.8,1,0.05,200,3.4,93.36
115.2,1.2,0.06,222,10.1,87.48
109,2,0.06,305,9.3,89.01
99.4,3.4,0.04,256,7.7,84.69
106,1.7,0.03,251,1,91.15
103.8,1,0.08,312,23.6,89.74
91.2,4,0.97,365,169,58.2
119,1,0.58,418,6.9,85.07
106,4.3,2.86,459,12.4,65.35
91,2.7,3.61,446,40.2,60.91
117.4,4.9,0.31,283,10.5,71.86
88,3.8,2.46,373,26.2,62.13
89.3,15.5,2.01,335,347,48.08
96.4,3.9,0.23,290,22.6,76.85
98.7,2.9,0.32,369,15,79
92.2,4.2,0.24,406,234,64.45
93.6,3.3,0.14,328,335,68.35
105,1.2,0.09,301,11.4,88.69
103.2,1.2,0.13,481,27.2,83.55
93.6,2.9,0.66,471,223,64.06
102.8,1.9,0.37,187,4.6,86.17
104.1,2.1,0.12,289,10.7,84.55
107.6,1,0.09,300,3.1,92.95
105,3,0.15,460,300,68.94
105,1.3,0.11,446,118,76.59
104.2,1.6,0.11,452,211,75.42
109.4,3.2,0.52,368,45.8,66.12
105.8,1.2,0.09,359,21.8,88.59
110,1,0.12,359,17.2,88.37
100.2,2.5,0.12,477,44.4,74.59
84.2,1.9,0.5,483,65.2,70.99
80.3,4.2,0.8,535,72.9,58.93
32.4,7.4,1.8,765,43.7,29.76
64.2,2.5,0.82,1360,33.4,58.44
72,4.4,3.99,982,47.8,47.86
67.6,10.7,5.97,2880,36.6,40.81
107.3,1.4,0.21,576,19.2,85.94
85.7,4.5,0.47,677,202,60.24
76.5,8,0.08,726,73.4,60.62
83.9,5,0.08,685,43.6,67.11
54.6,7.3,0.37,22100,35.9,48.4
66.6,4.1,0.39,542,46.8,54.36
52,2.4,3.35,707,32.6,48.16
17.5,2.9,6.62,639,11.8,36.86
33.6,1.5,5.2,783,43.1,38.96
68.3,2.1,3.61,3580,55,52.99
94.8,1,0.08,369,22.3,90.04
67,1.1,2.44,17500,80.2,57.93
102.6,1,0.01,472,7.1,94.67
97.5,1,0.01,460,20.1,91.11
59.3,2.7,4.3,597,18.2,53.79
56.3,1.6,2.03,485,70.8,51.77
110.9,2.7,0.05,519,22.7,82.09
79.1,2.9,3.56,728,47.9,56.93
60.5,1.1,1.85,13500,208,52.95
73.8,1,0.26,843,71.3,72.59
30.6,4.1,7.91,9020,21.5,36.04
13,9.7,9.67,822,32.1,22.13
41,2.8,7.39,15300,16.8,43.53
73.7,1,0.21,415,2730,68.42
87.8,1,0.2,593,379,76.21
75.7,1,0.53,691,142,67.93
57,1,0.57,5910,74.1,59.39
72.8,1,0.28,20900,29.2,74.98
68.3,1,0.09,614,3600,65.94
83.8,8.1,0.59,410,90800,52.9
90.6,1,0.17,560,334,77.05
110.6,1.6,0.16,33000,37.3,79.77
89.7,1.2,0.14,288,213,76.55
63,2.6,1.64,556,110,48.52
32.6,2.1,3.73,2040,10.2,46.27
12.5,4,3.38,27500,12.5,34.8
109.2,6.4,13.4,5940,20.9,58.85
57.5,3.1,5.23,27000,26,45.03
11.2,4.9,4,403,37,28.52
13.8,4.9,5.06,3760,44,23.77
44.6,2.7,4.88,502,521,33.4
28.9,2.6,6.12,612,1210,27.41
41.2,1.8,3.31,682,947,37.82
93.7,1,1.06,450,323,69.56
60.9,1.6,4.45,758,2130,45.75
81.4,3,0.37,565,426,62.14
10.5,10.2,4.17,620,49,19.59
38.8,6.2,13.5,18900,8.7,39.88
28.4,11.1,13.9,1230,25.7,24.61
97.6,1.6,0.08,510,170,76.22
95.9,1,0.1,482,145,78.39
69.2,2.3,1.54,4900,53.4,55.81
120.6,1.3,0.05,494,14.8,86.01
96.9,1.5,0.12,472,120,76.09
99.3,1,0.02,490,78.4,82.37
99.7,1,0.05,479,181,79.06
101,1,0.01,484,46.5,82.44
100.8,1,0.01,428,10.7,91
94.5,1.9,0.96,502,150,66.21
98.1,1,0.01,466,193,79.7
34.4,7.2,3.45,430,14.2,36.58
64.4,10,6.52,609,33.2,39.6
74,1,0.88,267,14.8,75.48
83.3,1.2,0.48,335,25.1,77.67
63.6,3.2,3.92,568,34,49.67
50,3,4.16,556,20.7,48.57
80.5,3.2,3.29,21600,17.9,64.84
66.7,1.2,1.21,273,20.4,68.48
97.2,1,0.04,374,144,79.27
95.3,1,0.16,459,158,77.55
102.3,1,0.01,329,1,94.7
96,1,0.01,306,2.8,94.9
102.4,1,0.02,353,3.8,94.54
118.7,1,0.02,343,13.7,88.1
110.4,1,0.02,374,9.3,93.55
70.5,1,0.38,14900,33.8,72.18
103,1,0.03,401,9.8,94.34
103.9,1,0.03,19100,13.5,90.01
100.3,1,0.02,424,825,77.58
109.2,1,0.01,199,12.2,90.09
99.8,1,0.01,283,3.8,94.85
102.2,1,0.01,266,26.8,86.16
99.7,1.2,0.06,267,3.4,93.33
105.8,1,0.02,200,2.4,94.21
101.5,1,0.03,196,2.4,94.46
63,3.3,0.59,226,7.9,65.17
202,9.1,0.57,274,15.7,-28.98
81.4,6.1,0.65,991,23.2,66.99
79.6,1.4,0.18,154,3.1,87.55
102.5,1,0.03,96,2.2,94.39
97.9,1,0.04,466,365,79.26
86.5,1.2,0.04,638,277,77.37
95.5,1.5,0.12,466,920,74.17
99.6,1.8,0.01,536,419,74.44
177.7,24.3,3.14,244,41.7,8.59
74.7,6.1,1.11,8200,25.6,56.13
97.7,1,0.01,150,2.5,94.91
73.1,3.2,1.03,22800,28.4,59.79
84.3,3.2,0.11,461,15.2,78.96
101,1,0.02,309,468,77.54
102.1,1.4,0.04,442,77.4,80.3
104,1,0.14,447,1.7,92.68
99.9,1,0.02,358,9.4,94.7
114.2,1.8,0.02,418,48.2,77.2
104.5,1,0.01,270,3.5,94.5
98.2,1,0.01,354,1.4,94.9
106.5,2,0.08,438,29,80.52
110.7,2,0.12,442,38.4,79.33
100.4,1,0.04,226,1,94.38
82.5,2.7,1.51,272,12.6,70.88
75.6,2.9,2.85,352,8.4,68.48
70,3,2.05,434,19,61.59
104.5,1,0.01,199,4.6,94.5
105.4,1,0.02,452,434,77.15
100.3,1,0.01,330,10.4,91.03
99.3,1,0.06,440,4.2,94.13
100.1,1,0.27,431,6.1,91.27
96.6,1,0.13,595,224,77.98
99.1,1.3,0.18,566,422,74.17
70.4,3.3,0.5,620,292,55.12
101.2,1,0.14,609,901,75.8
97.9,1,0.02,609,180,79.55
101.8,1.3,0.22,150,5.6,90.61
99.9,1.5,0.45,166,8.4,87.19
97.9,1.7,0.3,180,12.6,84.3
103.9,1,0.03,1010,1.2,94.24
101,1,0.02,284,3.4,94.64
99.6,1,0.01,254,4.6,94.86
60.4,2,1.5,191,11.6,61.47
36.6,1.5,1.2,3840,18.1,54.14
56,1.5,0.78,21300,16.7,63.34
167.2,4.4,0.03,220,7.2,55.53
146.5,1.4,0.06,322,6.6,80.36
34.4,4.1,1.86,429,12.5,42.66
15.2,6.1,3.5,404,6.9,36.95
194.2,4.7,0.08,547,15.1,4.44
111.5,1,0.01,141,1,93.52
70.8,15.9,0.92,288,5.5,57.32
107.8,1,0.02,95,3.2,93.95
96.1,1,0.15,104,9.1,92.91
94,1.4,0.37,109,12,84.68
88.6,1,0.01,82,2.6,94.24
100.2,1,0.02,86,8.4,94.69
104.4,1,0.07,93,5.6,93.63
100.9,1,0.01,88,3,94.8
113.5,1,0.16,158,1.8,91.01
110,1,0.04,150,2,93.32
107.9,1,0.19,124,4.4,91.55
84.6,1.5,0.29,184,10.9,83.71
102.4,1,0.02,108,7.3,94.55
106.2,1,0.01,119,5.8,94.31
111,1,0.03,115,3.2,93.3
115,1,0.01,106,3.4,92.86
51,1.9,1.14,189,15.3,58.26
90.3,1.8,0.48,111,8.9,85.25
90.3,1.4,0.19,175,30,81.79
91.8,2.9,0.75,191,8.8,78.41
45.2,2.8,0.72,185,12.4,54.14
38.4,2.5,1.87,196,9,53.18
19.8,2.4,2.22,205,6.2,47.76
65.8,1.7,0.67,170,19.3,68.57
60.7,2.1,0.54,264,19.2,65.51
29.6,2.6,2.12,206,8.8,49.5
102,1.1,0.03,296,25.9,85.48
92.7,1.3,0.01,240,58.6,81.2
88.4,8.9,14.2,2760,19,56.9
124.7,9.8,6.97,1750,13.8,52.73
81.5,10.8,6.22,1340,18.2,54
91.5,6.7,3.14,940,7,66.35
78.8,5.4,3.33,1100,19.3,60.74
68.9,21.4,13.4,2650,20.2,43.65
137.2,6.4,3.15,1360,12.7,54.9
97,6.7,4.15,471,7.9,65.3
88.5,10.1,5.05,452,11.1,57.11
104.4,7.3,4.54,500,11.3,59.99
104.2,2.7,0.41,265,10.5,78.41
149.4,4.3,2.38,274,6.2,56.81
76.2,5.2,0.78,379,31.1,60.29
82.7,4.8,2.79,871,16.3,63.32
105,4.4,0.63,589,12.2,71.06
99.4,2.8,0.18,676,5.5,84.93
108.4,3.8,1.67,1490,5.6,71.86
79.9,3.7,1.44,1370,14.1,66.44
100.3,2,0.14,226,2.2,88.79
92,5.7,5.44,411,6.2,65.08
83.8,8,2.69,524,31,55.66
111,3,0.16,491,4.4,83.15
86.1,5.7,1.71,1210,7.3,69.11
119.3,2.2,0.12,301,9.8,85.29
107.4,3.9,0.69,384,6.5,75.07
110.9,1,0.05,294,6.9,93.02
110,1,0.07,308,5.3,92.88
86.8,3.8,2.68,711,437,52.98
61.8,6.8,9.85,2790,52,36.99
77.5,5,8.3,2360,46,48.78
139.3,2.7,0.16,592,10.2,72.77
177.2,5.7,1.43,8550,33.2,22.96
124.3,2.6,0.16,370,10.6,78.01
98.6,4,0.18,353,29.3,72.49
115.2,2.9,0.46,407,6,79.16
73.5,18.7,9.67,5780,14.4,47.6
103.3,3.9,6.46,4560,5.5,66.57
120.3,2.7,1.46,12000,47.8,61.12
74.1,13.5,9.28,5720,13.3,49.14
96.3,2.1,0.1,310,4,89
123.3,3,0.1,309,33,72.77
111,5.5,0.18,369,3.3,78.18
139.4,1.7,0.62,6890,45.3,63.13
108.3,4.8,0.26,348,5.2,77.98
109.4,1,0.03,248,1,93.56
109,1,0.03,253,9.9,93.62
109.2,1,0.03,201,1.5,93.59
109.1,2.9,0.03,292,2.2,85.69
105.6,3.1,0.03,290,2.2,85.4
106.4,1.5,0.03,366,1.6,91.95
87.6,4,1.21,673,18.1,68.46
82.3,1.7,0.34,663,116,70.13
111.6,1,0.14,297,1.6,91.63
109.4,1.5,0.05,279,4.6,91.23
125.4,1,0.07,361,3.3,89.49
114.1,1.9,1.21,343,13.2,75.15
107.2,1,0.06,250,2.6,93.44
91.2,4.3,1.16,17500,21,68.09
102.6,4.4,0.76,1450,13,70.22
138.7,1.6,0.08,387,6,82.59
105.6,1,0.06,408,2.4,93.64
139.8,1.3,0.06,401,3.5,83.7
147.4,1.5,0.11,748,5.5,78.78
133,2.1,0.12,10200,11.3,77.86
121.2,2,0.08,190,4.5,86.27
121.6,1.9,0.06,246,2,86.89
135.6,2,0.07,356,2,82.15
95.4,1,0.11,196,2,93.44
105.8,1.2,0.04,366,8.7,93.11
105.8,1,0.03,389,12.8,90.25
105,1,0.04,406,34,85.45
101.8,2,0.11,313,66.5,76.76
113,2.1,0.09,366,17.5,83.67
103,2.8,0.06,313,39,77.83
101.8,1,0.05,458,14.9,90.34
109.4,1,0.04,453,6.6,93.41
108,1,0.07,105,1.5,93.19
106,2.2,0.16,232,1,87.16
106,1.1,0.07,161,8,93.06
104.4,1,0.17,177,5.2,92.24
108.4,1.3,0.11,204,2.6,91.36
106.2,1.9,0.11,191,10.5,85.32
107.6,1,0.11,198,7.3,92.67
103.6,1,0.07,218,11,89.91
105.9,1,0.06,199,1.2,93.61
108.8,2,0.08,332,98.6,76.4
96,2.2,0.8,380,64.1,68.81
116,1.5,0.14,458,1.5,88.74
133.2,3.3,0.53,448,15.7,68.39
123,5.8,0.82,477,161,53.46
113,4.4,0.32,296,6.4,76.86
83.2,3.9,1.95,398,11.5,66.25
96.2,4.4,2.16,363,12.9,66.88
122.8,2.8,0.36,438,5.4,78.9
104.6,3.7,0.29,404,3.2,80.02
138.5,4.7,0.93,541,7.5,64.06
100.2,1.5,0.14,367,64.9,78.58
109.3,2.4,0.07,325,113,71.91
129.8,1.6,0.55,525,1.1,80.01
94.6,2.4,1.81,628,52.7,65.2
103.2,2,0.36,164,5.4,85.82
104,2.7,0.16,304,38.7,76.74
106.1,1.3,0.15,314,32.4,82.57
109.6,2.7,0.11,286,144,70.05
99.8,1,0.22,478,610,74.82
103,1,0.12,475,228,77.85
102.3,1.5,0.09,461,348,76.3
107,1,0.19,339,56.7,79.31
106.4,1,0.09,415,51.3,80.76
106.2,1,0.06,411,35.3,85.01
98.8,1,0.11,486,163,78.23
88.7,1.2,0.46,463,196,72.52
84.3,3.7,0.99,474,195,57.53
66.6,2,0.94,704,56.7,57.23
66.8,3,2.61,1030,31.3,53.84
52.9,6.2,3.58,872,50.2,36.23
0.9,11.4,8.36,3600,41.4,16.62
100.4,1.9,0.92,554,14.5,77.79
89.6,2.2,1.36,746,28.9,70.18
93.4,2.9,2.35,773,62.3,62.18
98.8,2.3,1.37,668,38.6,70.23
51.6,8.6,1.8,8910,288,32.96
71.6,1.9,0.7,569,32.9,66.57
45.1,3.2,4.82,1060,17.8,45.04
65.3,2.4,4.28,814,30.2,53.22
56.2,2.5,3.23,577,42.1,46
64.5,1.4,2.43,18500,22.4,64
106,1,0.04,631,19.4,90.08
72.8,1,1.41,36700,20.2,72.37
100.6,1,0.01,436,4.4,94.81
102.1,1,0.02,433,24.5,90.76
97,2.5,1.9,708,27.5,68.47
66.9,1.7,0.95,579,45,58.62
139.6,4.6,0.12,535,20.3,67.87
110.2,3.8,1.25,794,37.9,63.82
80.4,1.1,1.27,24200,46.9,68.15
91.9,1.3,0.5,464,1230,70.23
76.8,1.8,1.14,647,601,59.57
22.7,1.8,1.36,465,32.3,43.9
10,18.7,9,686,95.4,15.27
15.6,1,2.13,4820,33.4,44.37
96.4,1,0.16,532,1580,75.67
98.3,1,0.04,456,134,79.25
98.2,1,0.15,616,75.8,80.54
86.9,1,0.22,523,134,75.77
65.6,1,0.27,3670,48.8,66.86
83.5,1,0.41,21800,84,74.96
96.7,1.2,0.26,711,42,78.32
97,5.2,0.41,552,84300,60.15
99.6,1.1,0.01,546,29.4,85.91
101,1.1,0.12,38100,22.2,88.16
101.9,1,0.07,593,32.8,85.29
70.7,2.4,2.71,615,44,54.97
65.5,3.7,5.33,3070,19.6,52.12
32.7,3.6,3.96,23400,14.5,39.74
145.1,4.5,2.13,23300,23.5,54.72
112,2.4,1.2,43600,29.2,67.71
56.8,6.4,11.5,1080,12.3,43.7
101.5,5.5,9.18,8530,12,61.01
144.6,25.7,14.6,996,117,30.94
133.1,8,9.08,1070,36.4,46.73
134.7,10.3,1.89,1070,35.2,49.86
115.1,19.4,31.4,1130,47.3,43.71
148,3.1,0.68,1040,46.5,53.13
46.3,3.6,2.67,630,82.5,38.46
142.8,5.8,10.3,26500,22.9,49.75
102.1,7.2,12,1740,15.3,58.86
98.6,1.8,1.1,502,235,66.25
89.3,2.1,1.2,4370,67.7,66.98
103.4,1,0.01,439,4.3,94.6
125,1,0.01,501,4.5,90.48
95,1,0.08,493,97.8,81.5
115.9,1,0.01,473,110,77.46
102.8,1,0.01,472,436,77.56
98.3,1,0.02,474,107,79.55
101.5,1,0.01,399,28.9,86.21
98.2,1,0.05,469,115,79.11
95.7,1.1,0.44,507,225,73.78
101.8,1,0.24,452,1300,74.45
62.2,3.8,4.04,751,25.7,46.93
74.2,10.5,8.14,653,34.2,45.73
93,1.4,1.71,254,11.4,78.11
95.5,1.3,0.24,313,18,86.71
66.9,4.1,3.04,543,34.5,49.89
82.6,3.6,3.14,506,21.1,65.01
88.1,2.8,2.6,16500,13.2,69.7
92.4,1.6,2.85,258,10.4,75.35
95.4,1,0.09,375,236,78.52
94,1,0.08,427,170,78.6
102.9,1,0.01,321,2.6,94.65
102.1,1,0.06,280,1.3,93.98
107.2,1,0.01,330,2.2,94.18
101.1,1,0.01,248,38.2,86.24
99.2,1,0.01,324,41.8,82.53
12.5,3.8,0.37,830,24.5,45.06
102.8,2.2,0.07,32200,20.8,84.21
99.2,1,0.01,494,3,94.87
116.5,1,0.02,7020,13.2,88.42
101.1,1,0.01,453,548,77.68
99.6,1,0.01,205,8.6,94.86
105.2,1,0.01,283,3.3,94.42
102.9,1,0.01,246,215,79.45
97.6,1,0.02,247,7.6,94.76
104.8,1,0.01,160,1.9,94.47
108.3,1,0.01,165,3.8,94.03
101.7,1,0.01,159,2.4,94.75
65.4,2.8,0.5,184,13.6,65.29
64.9,5.5,0.59,163,22,58.7
58.5,3.4,0.85,243,28.8,52.08
82.8,1.9,0.33,156,4.6,84.77
100.2,1,0.01,57,1.7,94.84
97.9,1,0.01,378,12.6,91.11
96.9,1,0.01,462,151,79.71
95.1,1,0.15,459,294,77.68
100.4,1,0.01,474,20.8,91.02
83,2.4,1.35,199,14,72.58
53,2.1,0.79,1250,23.7,59.82
102.5,1,0.03,126,1.1,94.39
61.1,2.2,0.65,11800,20.3,63.99
90.2,1.1,0.06,399,20.6,89.55
101.9,1,0.01,273,228,79.53
99.3,1.2,0.15,404,69.8,79.72
103.3,1,0.12,425,3.2,93.02
98.3,1,0.01,338,23.4,91.1
93.5,1.2,0.04,379,111,78.36
106.2,1,0.01,222,5.2,94.31
100.5,1,0.02,330,45.3,82.32
106.8,1,0.01,354,131,79.03
103.1,1.1,0.13,356,100,80.16
114.6,1,0.01,214,1,92.93
110.4,1.3,0.5,264,24.8,82.56
90.3,1.9,1.26,333,15.8,76.52
63.6,2.2,0.94,416,27.4,58.69
106.3,1,0.01,256,2.4,94.29
105.7,1,0.04,420,77.2,81.57
99.8,1,0.01,321,7.2,94.85
99.4,1,0.06,388,85.3,81.78
100.4,2.2,0.35,392,122,70.07
99.6,1,0.01,403,35.4,86.31
99,1.4,0.62,461,1250,68.89
101.6,1,0.01,466,3.6,94.75
92.1,5.1,3.8,711,366,52.78
94.1,1,0.03,504,109,79.34
94,1,0.12,607,6940,76.14
99.2,1,0.04,605,2900,77.32
89.2,1.9,0.17,257,5.4,88.32
53,3.6,2.06,321,2.6,54.66
56.2,2.8,1.17,345,5,60.54
99.9,1,0.1,1340,1,93.51
100.3,1.1,0.14,289,6.4,92.57
99.2,3.9,0.33,277,9.9,79.39
5.3,7.9,5.94,736,22.3,27.49
30,1.5,3.36,17100,14.8,48.19
54.7,1,1.48,37800,21.4,62.16
134.5,2.7,0.03,260,10,80.17
130.1,2,0.1,357,10.9,79.73
14.9,6.1,4.43,546,6.5,35.73
1.3,10.9,8.37,593,18,25.47
179.1,7.8,1.11,562,22.2,23.13
120.3,1.1,0.04,186,1.8,90.85
42.5,337,2.51,664,26.5,28.66
89.9,1.3,0.22,131,6.1,90.31
17.8,4.5,2.41,219,16.9,36.81
12.6,12.3,5.15,210,34,21.66
94.6,1,0.07,132,3.2,93.98
100.5,1,0.04,105,4.2,94.38
63.9,2.3,1.44,187,7.6,65.79
99.1,1,0.07,113,1,94
